index|id|category|city|area|market_name|market_address|shop|pay_list|zone|user|pay_tool
57|30041923|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|武合家麵攤|['台灣 PAY']|中彰投|蔡武宏|['行動支付']
58|30041925|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|魯夫滷味|['台灣 PAY', '街口支付', 'LINE PAY']|中彰投|莫宏逸|['行動支付']
59|30041926|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|嘉家樂肉丸|['台灣 PAY', 'LINE PAY']|中彰投|鄭柏承|['行動支付']
60|30041929|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|手燒蛋糕雞|['LINE PAY']|中彰投|呂嘉益|['行動支付']
61|30041931|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|大甲大腸包小腸|['LINE PAY']|中彰投|陳財誼|['行動支付']
62|30041932|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|阿三熱炒|['LINE PAY']|中彰投|盛小?|['行動支付']
63|30041934|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|飛嚐享吃鹹水雞|['LINE PAY']|中彰投|陳雯貞|['行動支付']
64|30041935|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|町味壽司專賣店|['台灣 PAY', 'LINE PAY']|中彰投|劉芳瑜|['行動支付']
65|30041936|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|馫味鮮小籠湯包|['台灣 PAY', '街口支付', 'LINE PAY']|中彰投|黃柏勝|['行動支付']
66|30041938|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|好食炒泡麵|['台灣 PAY', '街口支付', 'LINE PAY']|中彰投|詹幔瑄|['行動支付']
67|30041941|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|阿榮烤肉|['台灣 PAY', 'LINE PAY']|中彰投|陳萬榮|['行動支付']
68|30041943|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|堂地瓜球|['台灣 PAY', 'LINE PAY']|中彰投|范國祥|['行動支付']
69|30041949|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|淇淇牛排|['台灣 PAY']|中彰投|陳仲凱|['行動支付']
70|30041952|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|大甲芋香包|['台灣 PAY', 'LINE PAY']|中彰投|蘇采凌|['行動支付']
71|30041955|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|一路發冰品|['台灣 PAY', 'LINE PAY']|中彰投|何春鳳|['行動支付']
72|30041957|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|2486辣脆腸|['街口支付', 'LINE PAY']|中彰投|林莛浚|['行動支付']
73|30041958|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|何佳佳蔥油餅|['台灣 PAY', 'LINE PAY']|中彰投|李佳蓉|['行動支付']
74|30041959|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|特製鑫壽司|['台灣 PAY', 'LINE PAY']|中彰投|郭沛鑫|['行動支付']
75|30041961|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|三鮮蒸餃|['街口支付']|中彰投|李淑卿|['行動支付']
76|30041962|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|正兄弟鴨肉麵線|['台灣 PAY', '街口支付', 'LINE PAY']|中彰投|林明濬|['行動支付']
77|30041963|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|鼎騰牛肉麵|['台灣 PAY', '街口支付', 'LINE PAY']|中彰投|陳忠億|['行動支付']
78|30041964|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|豪記無骨戰鬥雞|['台灣 PAY']|中彰投|陳美玉|['行動支付']
79|30041967|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|周記臭豆腐|['台灣 PAY', '街口支付', 'LINE PAY']|中彰投|?明霞|['行動支付']
80|30041969|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|咾饕鹹水雞|['LINE PAY']|中彰投|許凱茹|['行動支付']
81|30041970|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|曼波甜湯|['台灣 PAY', '街口支付', 'LINE PAY']|中彰投|黃曼淋|['行動支付']
82|30041972|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|神戶牛排|['台灣 PAY']|中彰投|黃豊達|['行動支付']
83|30041973|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|冰點羊肉羹麵|['台灣 PAY']|中彰投|王錦聰|['行動支付']
84|30041976|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|馥芋|['台灣 PAY', 'LINE PAY']|中彰投|胡嘉麟|['行動支付']
85|30041978|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|老竇雞蛋仔|['台灣 PAY', '街口支付', 'LINE PAY']|中彰投|郭加鋒|['行動支付']
86|30041980|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|喫茶小舖|['台灣 PAY', '街口支付', 'LINE PAY']|中彰投|陳筱芸|['行動支付']
87|30041982|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|廟口意麵|['LINE PAY']|中彰投|紀光軒|['行動支付']
88|30041983|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|板本章魚小丸子|['台灣 PAY']|中彰投|黃語涓|['行動支付']
89|30041984|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|武合家麵攤|['台灣 PAY']|中彰投|蔡武宏|['行動支付']
90|30041987|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|魯夫滷味|['台灣 PAY', '街口支付', 'LINE PAY']|中彰投|莫宏逸|['行動支付']
91|30041988|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|嘉家樂肉丸|['台灣 PAY', 'LINE PAY']|中彰投|鄭柏承|['行動支付']
92|30041990|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|手燒蛋糕雞|['LINE PAY']|中彰投|呂嘉益|['行動支付']
93|30041992|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|大甲大腸包小腸|['LINE PAY']|中彰投|陳財誼|['行動支付']
94|30041993|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|阿三熱炒|['LINE PAY']|中彰投|盛小?|['行動支付']
95|30041995|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|飛嚐享吃鹹水雞|['LINE PAY']|中彰投|陳雯貞|['行動支付']
96|30041996|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|町味壽司專賣店|['台灣 PAY', 'LINE PAY']|中彰投|劉芳瑜|['行動支付']
97|30041998|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|馫味鮮小籠湯包|['台灣 PAY', '街口支付', 'LINE PAY']|中彰投|黃柏勝|['行動支付']
98|30041999|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|好食炒泡麵|['台灣 PAY', '街口支付', 'LINE PAY']|中彰投|詹幔瑄|['行動支付']
99|30042002|夜市小吃/市場|臺中市|大甲區|大甲蔣公路觀光夜市攤販集中區|臺中市大甲區蔣公路段(自順天路至信義路間路段兩側)|阿榮烤肉|['台灣 PAY', 'LINE PAY']|中彰投|陳萬榮|['行動支付']
100|30042107|夜市小吃/市場|臺中市|大雅區|大雅第一公有零售市場|臺中市大雅區大雅路50號|A004天晴韓國精品百貨|['LINE PAY']|中彰投|江淑錦|['行動支付']
101|30042911|夜市小吃/市場|臺中市|太平區|太平公有零售市場|臺中市太平區太平路446號|阿明青果行|['LINE PAY']|中彰投|楊金玉|['行動支付']
102|30042912|夜市小吃/市場|臺中市|太平區|太平公有零售市場|臺中市太平區太平路446號|凱琳服飾精品|['LINE PAY']|中彰投|馬凱羚|['行動支付']
103|30042913|夜市小吃/市場|臺中市|太平區|太平公有零售市場|臺中市太平區太平路446號|水噹噹女裝|['LINE PAY']|中彰投|洪玲美|['行動支付']
104|30042921|夜市小吃/市場|臺中市|太平區|太平公有零售市場|臺中市太平區太平路446號|符媽媽麵食|['LINE PAY']|中彰投|賴肜方|['行動支付']
105|30042922|夜市小吃/市場|臺中市|太平區|太平公有零售市場|臺中市太平區太平路446號|阿芬炸雞專賣店|['LINE PAY']|中彰投|賴麗芬|['行動支付']
106|30042923|夜市小吃/市場|臺中市|太平區|太平公有零售市場|臺中市太平區太平路446號|珮琪玉器|['LINE PAY']|中彰投|張芸芸|['行動支付']
107|30042925|夜市小吃/市場|臺中市|太平區|太平公有零售市場|臺中市太平區太平路446號|香樂肉鬆|['LINE PAY']|中彰投|賴?香|['行動支付']
108|30042926|夜市小吃/市場|臺中市|太平區|太平公有零售市場|臺中市太平區太平路446號|旺旺肉品|['LINE PAY']|中彰投|蔡進旺|['行動支付']
109|30042935|夜市小吃/市場|臺中市|太平區|太平公有零售市場|臺中市太平區太平路446號|小玲滷味|['LINE PAY']|中彰投|劉玲鈴|['行動支付']
110|30042938|夜市小吃/市場|臺中市|太平區|太平公有零售市場|臺中市太平區太平路446號|美珠化妝品|['LINE PAY']|中彰投|顏美珠|['行動支付']
111|30042939|夜市小吃/市場|臺中市|太平區|太平公有零售市場|臺中市太平區太平路446號|美美化妝品|['LINE PAY']|中彰投|馬蔡美足|['行動支付']
112|30042941|夜市小吃/市場|臺中市|太平區|太平公有零售市場|臺中市太平區太平路446號|愛妮化妝品|['LINE PAY']|中彰投|蔡美治|['行動支付']
113|30042942|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|三街炒飯|['LINE PAY']|中彰投|許憲林|['行動支付']
114|30042943|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|楊記拷肉|['LINE PAY']|中彰投|李淑堅|['行動支付']
115|30042944|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|十全現炒|['LINE PAY']|中彰投|楊世全|['行動支付']
116|30042945|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|露天牛排|['LINE PAY']|中彰投|林美華|['行動支付']
117|30042946|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|七里香烤肉|['LINE PAY']|中彰投|蔡志遠|['行動支付']
118|30042947|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|李家烤肉|['LINE PAY']|中彰投|李鈺曜|['行動支付']
119|30042948|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|緣味蔥抓餅|['LINE PAY']|中彰投|陳有騰|['行動支付']
120|30042949|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|東山鴨頭|['LINE PAY']|中彰投|楊素娥|['行動支付']
121|30042950|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|海鮮粥|['LINE PAY']|中彰投|張志強|['行動支付']
122|30042952|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|和津煲鴨血豆腐|['LINE PAY']|中彰投|楊勻瑄|['行動支付']
123|30042953|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|阿秋麼養生排骨湯|['LINE PAY']|中彰投|李孟樺|['行動支付']
124|30042954|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|菜木瓜牛奶|['LINE PAY']|中彰投|蔡奇峰|['行動支付']
125|30042955|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|鹿港蚵仔煎|['LINE PAY']|中彰投|黃木鎮|['行動支付']
126|30042956|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|古早味|['LINE PAY']|中彰投|許姿慧|['行動支付']
127|30042957|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|御青方麻辣臭豆腐|['LINE PAY']|中彰投|王振吉|['行動支付']
128|30042958|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|小鎮炒飯|['LINE PAY']|中彰投|黃國豪|['行動支付']
129|30042959|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|三街炒飯|['LINE PAY']|中彰投|許憲林|['行動支付']
130|30042960|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|楊記拷肉|['LINE PAY']|中彰投|李淑堅|['行動支付']
131|30042961|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|十全現炒|['LINE PAY']|中彰投|楊世全|['行動支付']
132|30042963|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|露天牛排|['LINE PAY']|中彰投|林美華|['行動支付']
133|30042964|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|七里香烤肉|['LINE PAY']|中彰投|蔡志遠|['行動支付']
134|30042965|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|李家烤肉|['LINE PAY']|中彰投|李鈺曜|['行動支付']
135|30042966|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|緣味蔥抓餅|['LINE PAY']|中彰投|陳有騰|['行動支付']
136|30042967|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|東山鴨頭|['LINE PAY']|中彰投|楊素娥|['行動支付']
137|30042968|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|海鮮粥|['LINE PAY']|中彰投|張志強|['行動支付']
138|30042969|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|和津煲鴨血豆腐|['LINE PAY']|中彰投|楊勻瑄|['行動支付']
139|30042970|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|阿秋麼養生排骨湯|['LINE PAY']|中彰投|李孟樺|['行動支付']
140|30042971|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|菜木瓜牛奶|['LINE PAY']|中彰投|蔡奇峰|['行動支付']
141|30042972|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|鹿港蚵仔煎|['LINE PAY']|中彰投|黃木鎮|['行動支付']
142|30042974|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|古早味|['LINE PAY']|中彰投|許姿慧|['行動支付']
143|30042975|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|御青方麻辣臭豆腐|['LINE PAY']|中彰投|王振吉|['行動支付']
144|30042976|夜市小吃/市場|臺中市|太平區|長億夜市攤販集中區|太平區長億路兩側、太平路南側、長億三街西側及長億一街北側|小鎮炒飯|['LINE PAY']|中彰投|黃國豪|['行動支付']
145|30042977|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|KINNA 飾品攤|['街口支付', 'LINE PAY']|中彰投|賴凱誼|['行動支付']
146|30042979|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|創意烤畫|['街口支付', 'LINE PAY']|中彰投|張秋涵|['行動支付']
147|30042980|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|小時光韓式起士熱狗|['LINE PAY']|中彰投|藍妍喬|['行動支付']
148|30042981|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|春祥茶庄|['街口支付', 'LINE PAY']|中彰投|王楷聖|['行動支付']
149|30042982|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|林園林臭豆腐-台中天字第一家|['LINE PAY']|中彰投|陳勝惠|['行動支付']
150|30042984|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|圓舞曲黑糖粉圓|['街口支付', 'LINE PAY']|中彰投|張智勇|['行動支付']
151|30042986|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|玉米波波|['LINE PAY']|中彰投|劉鈺辰|['行動支付']
152|30042989|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|無骨鳳爪|['街口支付', 'LINE PAY']|中彰投|鄭志文|['行動支付']
153|30042990|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|寵物飾品/冰淇淋|['街口支付']|中彰投|邱庭妍|['行動支付']
154|30042991|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|電話亭現炸無骨排骨酥|['街口支付', 'LINE PAY']|中彰投|黃建誠|['行動支付']
155|30042992|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|JOKERJOKER潮流服飾|['街口支付', 'LINE PAY']|中彰投|黃鐙毅|['行動支付']
156|30042995|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|大時瓜|['街口支付']|中彰投|何政傑|['行動支付']
157|30042997|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|?神麻辣鴨血豆腐|['街口支付', 'LINE PAY']|中彰投|劉晏妤|['行動支付']
158|30042999|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|酥炸魷魚|['街口支付', 'LINE PAY']|中彰投|張智勇|['行動支付']
159|30043000|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|Bibi寢具生活館|['街口支付', 'LINE PAY']|中彰投|張嘉妤|['行動支付']
160|30043005|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|滿滿果實鹹水油雞|['街口支付', 'LINE PAY']|中彰投|林建良|['行動支付']
161|30043006|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|淡水花枝燒|['LINE PAY']|中彰投|陳章國|['行動支付']
162|30043010|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|茗香萊牛肉湯|['街口支付', 'LINE PAY']|中彰投|陳玉芳|['行動支付']
163|30043017|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|童裝(37.38)|['街口支付', 'LINE PAY']|中彰投|盧權澤|['行動支付']
164|30043020|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|??油?、醉?|['街口支付']|中彰投|李玲|['行動支付']
165|30043021|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|阿勳炒飯|['LINE PAY']|中彰投|賴伯勳|['行動支付']
166|30043022|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|尚好烤肉|['街口支付', 'LINE PAY']|中彰投|陳又齊|['行動支付']
167|30043023|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|奶母專業木瓜牛奶|['LINE PAY']|中彰投|林益楙|['行動支付']
168|30043024|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|歐卡桑 鮮草芋見泥|['LINE PAY']|中彰投|陳建彰|['行動支付']
169|30043025|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|樂芙妮-楓糖起司圈|['街口支付', 'LINE PAY']|中彰投|王郁婷|['行動支付']
170|30043029|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|大腸包小腸|['街口支付', 'LINE PAY']|中彰投|林昇易|['行動支付']
171|30043030|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|潮食牛Hot Steak(亂切牛排）|['街口支付', 'LINE PAY']|中彰投|洪宏奇|['行動支付']
172|30043031|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|港式燒賣|['LINE PAY']|中彰投|羅文綺|['行動支付']
173|30043032|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|Hammer美式漢堡|['LINE PAY']|中彰投|張嵩智|['行動支付']
174|30043034|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|現烤魷魚|['街口支付', 'LINE PAY']|中彰投|楊淑美|['行動支付']
175|30043040|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|玩?鳳梨冰茶|['LINE PAY']|中彰投|曾于珊|['行動支付']
176|30043043|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|五九香烤玉米|['LINE PAY']|中彰投|蔡家棟|['行動支付']
177|30043044|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|鳥蛋王子|['街口支付', 'LINE PAY']|中彰投|張盈蓁|['行動支付']
178|30043045|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|吳記現炸排骨酥|['街口支付', 'LINE PAY']|中彰投|黃瀚陞|['行動支付']
179|30043047|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|糖妙栗子/熱狗|['街口支付']|中彰投|塗銘源|['行動支付']
180|30043048|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|鮮奶茶棧|['LINE PAY']|中彰投|王志成|['行動支付']
181|30043053|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|口罩|['街口支付']|中彰投|余庭?|['行動支付']
182|30043054|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|奶母專業木瓜牛奶|['LINE PAY']|中彰投|林益楙|['行動支付']
183|30043056|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|丁香深海旗魚串|['街口支付', 'LINE PAY']|中彰投|趙凱育|['行動支付']
184|30043057|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|童鞋|['街口支付', 'LINE PAY']|中彰投|黃景涓|['行動支付']
185|30043058|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|baby more童裝|['LINE PAY']|中彰投|許淑真|['行動支付']
186|30043061|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|古都炭烤|['LINE PAY']|中彰投|郭平平|['行動支付']
187|30043062|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|米路童裝|['街口支付', 'LINE PAY']|中彰投|廖語君|['行動支付']
188|30043063|夜市小吃/市場|臺中市|北屯區|太原觀光夜市攤販集中區|北屯區太原路三段與和順路口|放牛吃草|['街口支付', 'LINE PAY']|中彰投|黃巧萱|['行動支付']
